codigo;coletanea;numeracao;titulo;creditos
VM;Voz de Melodia;159;A Canção do Servo
VM;Voz de Melodia;160;Pra morrer, nasceu Cristo
VM;Voz de Melodia;161;Não houve lugar para Cristo
VM;Voz de Melodia;162;Bendita cruz de Cristo
VM;Voz de Melodia;163;A fim de que Jesus sofreu
VM;Voz de Melodia;164;Rude cruz
VM;Voz de Melodia;165;Aleluia pela cruz
VM;Voz de Melodia;166;Morri na cruz por Ti
VM;Voz de Melodia;167;Faze-me lembrar
VM;Voz de Melodia;168;Foi na cruz
VM;Voz de Melodia;169;Glória ao Salvador
VM;Voz de Melodia;170;Pendurado no madeiro
VM;Voz de Melodia;171;Ao contemplar a rude cruz
VM;Voz de Melodia;172;Quando no Calvário
VM;Voz de Melodia;173;Cantarei de Jesus Cristo
VM;Voz de Melodia;174;O Cordeiro de Deus
VM;Voz de Melodia;175;O varão de grande dor
VM;Voz de Melodia;176;Quero estar ao pé da cruz
VM;Voz de Melodia;177;Rocha eterna
VM;Voz de Melodia;178;Só Tu, Jesus
VM;Voz de Melodia;179;Tudo consumado está
VM;Voz de Melodia;180;Quão cego já vaguei
VM;Voz de Melodia;181;Tu, Jesus, vieste me salvar
VM;Voz de Melodia;182;O sangue de Cristo
VM;Voz de Melodia;183;Só no sangue
VM;Voz de Melodia;184;Achei a fonte carmesim
VM;Voz de Melodia;185;Seja bendito o Cordeiro
VM;Voz de Melodia;186;Pão da vida
VM;Voz de Melodia;187;Cabeça ensanguentada
VM;Voz de Melodia;188;O poder do sangue
VM;Voz de Melodia;189;Ó vinde crentes e entoai
VM;Voz de Melodia;190;Agora posso ver
VM;Voz de Melodia;191;Ressurgiu
VM;Voz de Melodia;192;Da sepultura saiu
VM;Voz de Melodia;193;Ele vive
VM;Voz de Melodia;194;Cristo volta, aleluia
VM;Voz de Melodia;195;Regozijai-vos, ó crentes
VM;Voz de Melodia;196;Que belíssimo dia
VM;Voz de Melodia;197;Cristo virá outra vez
VM;Voz de Melodia;198;Breve Jesus voltará
VM;Voz de Melodia;199;Um dia o Salvador virá
VM;Voz de Melodia;200;Hoje talvez
VM;Voz de Melodia;201;Chamada final
VM;Voz de Melodia;202;Um dia
VM;Voz de Melodia;203;Maranata
VM;Voz de Melodia;204;A reunião no ar
VM;Voz de Melodia;205;Do pão do céu
VM;Voz de Melodia;206;Livro da vida
VM;Voz de Melodia;207;O pão da vida
VM;Voz de Melodia;208;Que firme alicerce
VM;Voz de Melodia;209;Firme nas promessas
VM;Voz de Melodia;210;Nada impossível é
VM;Voz de Melodia;211;A paz do céu
VM;Voz de Melodia;212;Terás vida em olhar pra Jesus
VM;Voz de Melodia;213;A mensagem do Senhor
VM;Voz de Melodia;214;Que alicerce tendes
VM;Voz de Melodia;215;Cristo salva o pecador
VM;Voz de Melodia;216;Só por Jesus
VM;Voz de Melodia;217;Oh! que grande esta redenção
VM;Voz de Melodia;218;Eis a escrava resgatada
VM;Voz de Melodia;219;Cristo me amou e me livrou
VM;Voz de Melodia;220;Remido, eu vou proclamar
VM;Voz de Melodia;221;Salvo estou
VM;Voz de Melodia;222;Alma ansiosa
VM;Voz de Melodia;223;De Jesus a doce voz
VM;Voz de Melodia;224;Contai-me a velha história
VM;Voz de Melodia;225;Nada mereço
VM;Voz de Melodia;226;Veio Jesus a este mundo
VM;Voz de Melodia;227;O meu cálice
VM;Voz de Melodia;228;Eu tenho um Salvador
VM;Voz de Melodia;229;Mais um nome
VM;Voz de Melodia;230;Nova vida
VM;Voz de Melodia;231;Os anjos estão a cantar
VM;Voz de Melodia;232;Eu pertenço ao Rei (Flora Jean)
VM;Voz de Melodia;233;Que segurança
VM;Voz de Melodia;234;O abrigo de Deus
VM;Voz de Melodia;235;De uma vez
VM;Voz de Melodia;236;Seguro estou
VM;Voz de Melodia;237;Eu pertenço ao Rei (Clifton)
VM;Voz de Melodia;238;Mas eu sei em quem tenho crido
VM;Voz de Melodia;239;Cristo salva
VM;Voz de Melodia;240;Eu venho a Ti, Senhor
VM;Voz de Melodia;241;Atribulado coração
VM;Voz de Melodia;242;Deixa a luz do céu entrar
VM;Voz de Melodia;243;Dá teu coração
VM;Voz de Melodia;244;Jesus quer entrar
VM;Voz de Melodia;245;Tendes vós lugar
VM;Voz de Melodia;246;À frente, dois caminhos
VM;Voz de Melodia;247;O que farás com Cristo
VM;Voz de Melodia;248;Quase achegado
VM;Voz de Melodia;249;Que farás com seu grande amor
VM;Voz de Melodia;250;Manso e suave
VM;Voz de Melodia;251;Tal qual estou
VM;Voz de Melodia;252;Sonda-me, ó Deus
VM;Voz de Melodia;253;Um coração puro
VM;Voz de Melodia;254;Sou forasteiro aqui
VM;Voz de Melodia;255;Conforme a tua infinita graça
VM;Voz de Melodia;256;Volto ao lar
VM;Voz de Melodia;257;Um coração frio
VM;Voz de Melodia;258;Aviva-nos, Senhor
VM;Voz de Melodia;259;Cristo, bom mestre
VM;Voz de Melodia;260;Um vaso novo
VM;Voz de Melodia;261;Tudo entregarei
VM;Voz de Melodia;262;Guarda o teu coração
VM;Voz de Melodia;263;Estou seguindo a Jesus Cristo
VM;Voz de Melodia;264;Tudo por Cristo
VM;Voz de Melodia;265;Meu Senhor, sou Teu
VM;Voz de Melodia;266;O que queres, Senhor
VM;Voz de Melodia;267;Mais perto, sim
VM;Voz de Melodia;268;Vaso apenas
VM;Voz de Melodia;269;Não o meu querer
VM;Voz de Melodia;270;Tempo de ser santo (Holiness)
VM;Voz de Melodia;271;Tempo de ser santo (Jason)
VM;Voz de Melodia;272;Uma paixão por Ti
VM;Voz de Melodia;273;Perto, mais perto
VM;Voz de Melodia;274;Meu desejo
VM;Voz de Melodia;275;Homens fiéis
VM;Voz de Melodia;276;Seguireis? Pergunta o Mestre
VM;Voz de Melodia;277;Te dou minha vida, Senhor
VM;Voz de Melodia;278;Um servo Teu
VM;Voz de Melodia;279;Que fiéis nós sejamos
VM;Voz de Melodia;280;Onde quer que seja
VM;Voz de Melodia;281;Ó meu Senhor, irei
VM;Voz de Melodia;282;Onde quer que for, irei
VM;Voz de Melodia;283;Meu coração
VM;Voz de Melodia;284;O que darei a Cristo
VM;Voz de Melodia;285;Fruto dar
VM;Voz de Melodia;286;Davi
VM;Voz de Melodia;287;Daniel
VM;Voz de Melodia;288;Jonas
VM;Voz de Melodia;289;Não temerei
VM;Voz de Melodia;290;O segredo do viver
VM;Voz de Melodia;291;Confiar em Cristo
VM;Voz de Melodia;292;A minha fé
VM;Voz de Melodia;293;Fé dos nossos pais
VM;Voz de Melodia;294;Cristo valerá
VM;Voz de Melodia;295;Quero o Salvador
VM;Voz de Melodia;296;Salvador bendito
VM;Voz de Melodia;297;Rica promessa
VM;Voz de Melodia;298;Confiando em meu Jesus
VM;Voz de Melodia;299;Só confiar
VM;Voz de Melodia;300;Seguirei a Ti
VM;Voz de Melodia;301;Eu só confio no Senhor
VM;Voz de Melodia;302;Crer e observar
VM;Voz de Melodia;303;Confio só em Ti
VM;Voz de Melodia;304;Buscai primeiro o reino de Deus
VM;Voz de Melodia;305;Preciso do Senhor
VM;Voz de Melodia;306;Em Jesus amigo temos
VM;Voz de Melodia;307;Mais perto quero estar
VM;Voz de Melodia;308;Contar a Jesus
VM;Voz de Melodia;309;Ouça sua voz
VM;Voz de Melodia;310;Meu tempo a sós com Deus
VM;Voz de Melodia;311;Quão preciosas são as horas
VM;Voz de Melodia;312;Bendita a hora de oração
VM;Voz de Melodia;313;Em fervente oração
VM;Voz de Melodia;314;Sua fé Jesus contemplará
VM;Voz de Melodia;315;Nossa oração
VM;Voz de Melodia;316;O coração em paz
VM;Voz de Melodia;317;Dia a dia
VM;Voz de Melodia;318;Que consolação
VM;Voz de Melodia;319;Com Cristo estou contente
VM;Voz de Melodia;320;Sossegai
VM;Voz de Melodia;321;Seu caminho é perfeito
VM;Voz de Melodia;322;Como um calmo rio
VM;Voz de Melodia;323;Junto ao coração de Deus
VM;Voz de Melodia;324;Exulta, meu coração
VM;Voz de Melodia;325;Sou feliz
VM;Voz de Melodia;326;Regozija em Deus
VM;Voz de Melodia;327;Dá-me ó Deus uma alegria
VM;Voz de Melodia;328;Que alegria neste dia
VM;Voz de Melodia;329;Ó bendita luz de Deus
VM;Voz de Melodia;330;Brilho celeste
VM;Voz de Melodia;331;Ando sempre alegre
VM;Voz de Melodia;332;Oh! eu sou feliz
VM;Voz de Melodia;333;O homem feliz
VM;Voz de Melodia;334;Brilha no viver
VM;Voz de Melodia;335;Cantando vou
VM;Voz de Melodia;336;De Ti, Jesus Senhor
VM;Voz de Melodia;337;Faze-me um forasteiro
VM;Voz de Melodia;338;Marchamos para Sião
VM;Voz de Melodia;339;O caminho da cruz
VM;Voz de Melodia;340;Com valor, sem temor
VM;Voz de Melodia;341;Viverei para glorificar Jesus
VM;Voz de Melodia;342;Pra mim o viver é Cristo
VM;Voz de Melodia;343;Olhando para Cristo
VM;Voz de Melodia;344;Junto a Ti
VM;Voz de Melodia;345;Cristo é tudo para mim
VM;Voz de Melodia;346;Andando com Jesus
VM;Voz de Melodia;347;Novo canto há em meu ser
VM;Voz de Melodia;348;Eu sou de Jesus
VM;Voz de Melodia;349;Nome bom, doce à fé
VM;Voz de Melodia;350;Eu sou filho adotado
VM;Voz de Melodia;351;Asas qual águias
VM;Voz de Melodia;352;Minha alma canta melodias
VM;Voz de Melodia;353;Cantarei a linda história
VM;Voz de Melodia;354;A Alegria de Jesus
VM;Voz de Melodia;355;Com Cristo no meu coração
VM;Voz de Melodia;356;Jesus é melhor
VM;Voz de Melodia;357;Por Jesus desprezo o mundo
VM;Voz de Melodia;358;Te amo
VM;Voz de Melodia;359;Conta as bênçãos
VM;Voz de Melodia;360;Cantarei das bênçãos do Senhor
VM;Voz de Melodia;361;Chuvas de bênçãos
VM;Voz de Melodia;362;Que a beleza de Cristo
VM;Voz de Melodia;363;Deus é tão bom
VM;Voz de Melodia;364;Quero cantar uma linda
VM;Voz de Melodia;365;Oh! redimido sou
VM;Voz de Melodia;366;Ditoso o dia
VM;Voz de Melodia;367;Sempre seguirei a Cristo
VM;Voz de Melodia;368;Glorificar-te é o meu dever
VM;Voz de Melodia;369;Eu vi Cristo em Ti
VM;Voz de Melodia;370;Ser como Cristo
VM;Voz de Melodia;371;Lutai por Cristo
VM;Voz de Melodia;372;Vamos batalhar
VM;Voz de Melodia;373;Oh! que belos hinos
VM;Voz de Melodia;374;Cristo amado
VM;Voz de Melodia;375;Lutai por Cristo
VM;Voz de Melodia;376;Mais que vencedores
VM;Voz de Melodia;377;Vitória em Cristo
VM;Voz de Melodia;378;Graças pela vitória
VM;Voz de Melodia;379;Mais vale que o ouro
VM;Voz de Melodia;380;Vai buscar
VM;Voz de Melodia;381;Falemos de Cristo
VM;Voz de Melodia;382;A mensagem vem de Deus
VM;Voz de Melodia;383;É isto que me faz cantar
VM;Voz de Melodia;384;Hoje, guia-me, Senhor
VM;Voz de Melodia;385;Jesus é bom
VM;Voz de Melodia;386;A nova do evangelho
VM;Voz de Melodia;387;Contai-me a velha história
VM;Voz de Melodia;388;A doce história
VM;Voz de Melodia;389;Não me falaram de Cristo
VM;Voz de Melodia;390;As nações contaremos a história
VM;Voz de Melodia;391;Cristo é a única esperança
VM;Voz de Melodia;392;Brasil
VM;Voz de Melodia;393;Mil vozes para o Brasil
VM;Voz de Melodia;394;Oração pela pátria
VM;Voz de Melodia;395;Vamos, irmãos, levar essa luz
VM;Voz de Melodia;396;Dai-nos luz
VM;Voz de Melodia;397;Sim, marchar avante
VM;Voz de Melodia;398;Eis os milhões
VM;Voz de Melodia;399;As boas novas
VM;Voz de Melodia;400;Onde os obreiros
VM;Voz de Melodia;401;Avançai com Jesus
VM;Voz de Melodia;402;Eis-me aqui, Senhor
VM;Voz de Melodia;403;Um a um
VM;Voz de Melodia;404;Havemos de colher
VM;Voz de Melodia;405;A ordem do Senhor
VM;Voz de Melodia;406;Ide
VM;Voz de Melodia;407;Mãos ao trabalho
VM;Voz de Melodia;408;Dá teu melhor
VM;Voz de Melodia;409;Fiel quero ser
VM;Voz de Melodia;410;No serviço do meu Rei
VM;Voz de Melodia;411;Servo de Cristo
VM;Voz de Melodia;412;Deus procura um pastorzinho
VM;Voz de Melodia;413;Servir a Jesus
VM;Voz de Melodia;414;Quero ser um vaso de bênção
VM;Voz de Melodia;415;Vamos nós trabalhar
VM;Voz de Melodia;416;Vamos à igreja
VM;Voz de Melodia;417;A igreja verdadeira
VM;Voz de Melodia;418;Benditos laços
VM;Voz de Melodia;419;Às águas do Jordão
VM;Voz de Melodia;420;Perfeito amor
VM;Voz de Melodia;421;Vem nosso lar abençoar
VM;Voz de Melodia;422;Tempos preciosos
VM;Voz de Melodia;423;Teu pra sempre
VM;Voz de Melodia;424;Humildemente ao Teu altar
VM;Voz de Melodia;425;De graça salvo, cantarei
VM;Voz de Melodia;426;Primeiro quero ver meu Salvador
VM;Voz de Melodia;427;Lá no céu
VM;Voz de Melodia;428;Face a face
VM;Voz de Melodia;429;Hei de vê-lo
VM;Voz de Melodia;430;Anelo o lar
VM;Voz de Melodia;431;Hei de ver meu Redentor
VM;Voz de Melodia;432;Glória pra mim
VM;Voz de Melodia;433;Grandes coisas, mui gloriosas
VM;Voz de Melodia;434;Hino nacional brasileiro
VM;Voz de Melodia;435;Felicidades
